full,city,state,extraversion,neuroticism,agreeableness,conscientiousness,openness,pop,lat,long,extraversion_scaled,neuroticism_scaled,agreeableness_scaled,conscientiousness_scaled,openness_scaled,extraversion_percentile,neuroticism_percentile,agreeableness_percentile,conscientiousness_percentile,openness_percentile
Pearland TX,Pearland,Texas,-0.03,-0.01,0,0.02,-0.02,59287,29.56,-95.28,-0.19999999999999996,0.06249999999999978,-0.023255813953488413,0.21739130434782616,-0.17948717948717952,0.17879948914431673,0.43167305236270753,0.3090676883780332,0.6743295019157088,0.34227330779054915
Jonesboro AR,Jonesboro,Arkansas,-0.02,0.08,0.03,-0.02,-0.07,59233,35.82,-90.69,-0.1333333333333333,0.625,0.11627906976744184,-0.13043478260869568,-0.435897435897436,0.2656449553001277,0.929757343550447,0.5389527458492975,0.2515964240102171,0.08939974457215837
Johnson City TN,Johnson City,Tennessee,0.04,-0.01,0.09,0.03,0,59183,36.33,-82.37,0.26666666666666683,0.06249999999999978,0.39534883720930236,0.30434782608695654,-0.07692307692307698,0.8301404853128991,0.43167305236270753,0.9080459770114943,0.776500638569604,0.4661558109833972
Lakewood WA,Lakewood,Washington,-0.03,0.04,0.02,-0,-0.05,58995,47.16,-122.53,-0.19999999999999996,0.375,0.06976744186046502,0.04347826086956519,-0.33333333333333337,0.17879948914431673,0.7969348659003831,0.46360153256704983,0.46998722860791825,0.17624521072796934
West Allis WI,West Allis,Wisconsin,-0.03,0.02,0.03,0.01,-0.12,58958,43.01,-88.03,-0.19999999999999996,0.24999999999999978,0.11627906976744184,0.1304347826086958,-0.6923076923076923,0.17879948914431673,0.6564495530012772,0.5389527458492975,0.5593869731800766,0.006385696040868455
Council Bluffs IA,Council Bluffs,Iowa,0.01,0.05,-0.01,0.02,-0.09,58834,41.24,-95.86,0.06666666666666665,0.4374999999999998,-0.06976744186046513,0.21739130434782616,-0.5384615384615385,0.5632183908045977,0.8326947637292464,0.24521072796934865,0.6743295019157088,0.034482758620689655
North Little Rock AR,North Little Rock,Arkansas,-0,-0.04,0.08,0.07,-0.08,58771,34.79,-92.26,0,-0.1250000000000001,0.34883720930232553,0.6521739130434785,-0.4871794871794872,0.48148148148148145,0.19284802043422733,0.8735632183908046,0.9731800766283525,0.06513409961685823
Springdale AR,Springdale,Arkansas,-0,0.01,0.05,-0,-0.06,58761,36.18,-94.15,0,0.1875,0.2093023255813955,0.04347826086956519,-0.3846153846153847,0.48148148148148145,0.5874840357598978,0.6845466155810983,0.46998722860791825,0.12643678160919541
Fishers IN,Fishers,Indiana,-0.01,-0,0.06,-0.02,-0,58678,39.95,-86.02,-0.06666666666666676,0.125,0.2558139534883721,-0.13043478260869568,-0.07692307692307698,0.367816091954023,0.5108556832694764,0.7535121328224776,0.2515964240102171,0.4661558109833972
Vineland NJ,Vineland,New Jersey,-0.02,0.05,-0.08,0.02,0.03,58511,39.46,-75,-0.1333333333333333,0.4374999999999998,-0.39534883720930225,0.21739130434782616,0.07692307692307687,0.2656449553001277,0.8326947637292464,0.05236270753512133,0.6743295019157088,0.6564495530012772
Cedar Park TX,Cedar Park,Texas,-0.02,-0.01,0.05,-0,-0.07,58499,30.51,-97.83,-0.1333333333333333,0.06249999999999978,0.2093023255813955,0.04347826086956519,-0.435897435897436,0.2656449553001277,0.43167305236270753,0.6845466155810983,0.46998722860791825,0.08939974457215837
Flagstaff AZ,Flagstaff,Arizona,-0.02,0.01,0.05,0.01,0.15,58490,35.19,-111.62,-0.1333333333333333,0.1875,0.2093023255813955,0.1304347826086958,0.6923076923076921,0.2656449553001277,0.5874840357598978,0.6845466155810983,0.5593869731800766,0.9731800766283525
Waltham MA,Waltham,Massachusetts,-0.03,0.05,0.06,0.01,-0.08,58407,42.39,-71.24,-0.19999999999999996,0.4374999999999998,0.2558139534883721,0.1304347826086958,-0.4871794871794872,0.17879948914431673,0.8326947637292464,0.7535121328224776,0.5593869731800766,0.06513409961685823
Carson City NV,Carson City,Nevada,-0.01,-0.02,0.06,0.03,0,58350,39.15,-119.74,-0.06666666666666676,0,0.2558139534883721,0.30434782608695654,-0.07692307692307698,0.367816091954023,0.3397190293742018,0.7535121328224776,0.776500638569604,0.4661558109833972
Frederick MD,Frederick,Maryland,-0.03,0.03,0.01,-0.05,-0.07,58271,39.43,-77.42,-0.19999999999999996,0.3125,0.023255813953488413,-0.3913043478260869,-0.435897435897436,0.17879948914431673,0.7305236270753512,0.37420178799489145,0.07151979565772669,0.08939974457215837
North Miami FL,North Miami,Florida,-0.01,-0.01,-0.05,0.03,0.09,58238,25.9,-80.17,-0.06666666666666676,0.06249999999999978,-0.2558139534883722,0.30434782608695654,0.3846153846153846,0.367816091954023,0.43167305236270753,0.1111111111111111,0.776500638569604,0.8914431673052363
Taylorsville UT,Taylorsville,Utah,-0.02,-0.02,0.12,0.02,-0.09,58200,40.66,-111.94,-0.1333333333333333,0,0.5348837209302324,0.21739130434782616,-0.5384615384615385,0.2656449553001277,0.3397190293742018,0.9782886334610472,0.6743295019157088,0.034482758620689655
South San Francisco CA,South San Francisco,California,0.04,-0.02,0.02,-0.02,-0.03,58176,37.66,-122.42,0.26666666666666683,0,0.06976744186046502,-0.13043478260869568,-0.23076923076923084,0.8301404853128991,0.3397190293742018,0.46360153256704983,0.2515964240102171,0.2848020434227331
Utica NY,Utica,New York,0.03,0.09,-0.07,-0.01,-0.02,58151,43.1,-75.23,0.19999999999999996,0.6875,-0.34883720930232565,-0.04347826086956519,-0.17948717948717952,0.7675606641123882,0.9489144316730523,0.06768837803320563,0.3397190293742018,0.34227330779054915
White Plains NY,White Plains,New York,-0.02,0.02,-0.07,-0.09,0.05,58084,41.02,-73.76,-0.1333333333333333,0.24999999999999978,-0.34883720930232565,-0.7391304347826086,0.1794871794871793,0.2656449553001277,0.6564495530012772,0.06768837803320563,0.008939974457215836,0.7586206896551724
Lake Havasu City AZ,Lake Havasu City,Arizona,0.02,-0.03,0.02,0.02,0.03,57685,34.5,-114.31,0.1333333333333333,-0.0625,0.06976744186046502,0.21739130434782616,0.07692307692307687,0.6730523627075351,0.2656449553001277,0.46360153256704983,0.6743295019157088,0.6564495530012772
Ames IA,Ames,Iowa,-0.01,0,0.05,-0.04,-0,57683,42.02,-93.63,-0.06666666666666676,0.125,0.2093023255813955,-0.30434782608695654,-0.07692307692307698,0.367816091954023,0.5108556832694764,0.6845466155810983,0.1111111111111111,0.4661558109833972
Paramount CA,Paramount,California,0.01,-0.01,0.03,0.02,0.02,57672,33.9,-118.16,0.06666666666666665,0.06249999999999978,0.11627906976744184,0.21739130434782616,0.02564102564102555,0.5632183908045977,0.43167305236270753,0.5389527458492975,0.6743295019157088,0.5951468710089399
Arcadia CA,Arcadia,California,-0.02,-0.02,0.04,-0.05,-0.02,57429,34.13,-118.04,-0.1333333333333333,0,0.16279069767441867,-0.3913043478260869,-0.17948717948717952,0.2656449553001277,0.3397190293742018,0.6232439335887612,0.07151979565772669,0.34227330779054915
Taunton MA,Taunton,Massachusetts,-0.02,0.13,-0.03,-0.01,-0.03,57377,41.9,-71.09,-0.1333333333333333,0.9375,-0.16279069767441867,-0.04347826086956519,-0.23076923076923084,0.2656449553001277,0.9987228607918263,0.16219667943805874,0.3397190293742018,0.2848020434227331
Renton WA,Renton,Washington,-0.02,0,0.02,-0.06,-0.01,57369,47.48,-122.2,-0.1333333333333333,0.125,0.06976744186046502,-0.4782608695652174,-0.1282051282051283,0.2656449553001277,0.5108556832694764,0.46360153256704983,0.04469987228607918,0.40229885057471265
Rowlett TX,Rowlett,Texas,-0.03,-0.02,0.12,-0.02,-0.01,57174,32.91,-96.55,-0.19999999999999996,0,0.5348837209302324,-0.13043478260869568,-0.1282051282051283,0.17879948914431673,0.3397190293742018,0.9782886334610472,0.2515964240102171,0.40229885057471265
West Des Moines IA,West Des Moines,Iowa,0.03,0.02,0.01,-0.01,-0.06,57126,41.57,-93.75,0.19999999999999996,0.24999999999999978,0.023255813953488413,-0.04347826086956519,-0.3846153846153847,0.7675606641123882,0.6564495530012772,0.37420178799489145,0.3397190293742018,0.12643678160919541
Royal Oak MI,Royal Oak,Michigan,0,-0.02,0.06,-0.01,0.02,57043,42.51,-83.15,0,0,0.2558139534883721,-0.04347826086956519,0.02564102564102555,0.48148148148148145,0.3397190293742018,0.7535121328224776,0.3397190293742018,0.5951468710089399
Anderson IN,Anderson,Indiana,-0.03,-0.02,0.09,0.07,-0.01,57036,40.09,-85.69,-0.19999999999999996,0,0.39534883720930236,0.6521739130434785,-0.1282051282051283,0.17879948914431673,0.3397190293742018,0.9080459770114943,0.9731800766283525,0.40229885057471265
Dubuque IA,Dubuque,Iowa,-0.01,0.06,0.08,-0.03,-0.07,57027,42.5,-90.69,-0.06666666666666676,0.5,0.34883720930232553,-0.21739130434782605,-0.435897435897436,0.367816091954023,0.876117496807152,0.8735632183908046,0.17879948914431673,0.08939974457215837
Bowie MD,Bowie,Maryland,0.04,-0.03,-0.04,-0.05,0.05,56949,38.96,-76.74,0.26666666666666683,-0.0625,-0.2093023255813954,-0.3913043478260869,0.1794871794871793,0.8301404853128991,0.2656449553001277,0.140485312899106,0.07151979565772669,0.7586206896551724
Bismarck ND,Bismarck,North Dakota,-0.02,-0.01,0.07,-0,-0.07,56927,46.81,-100.77,-0.1333333333333333,0.06249999999999978,0.30232558139534893,0.04347826086956519,-0.435897435897436,0.2656449553001277,0.43167305236270753,0.8173690932311622,0.46998722860791825,0.08939974457215837
Murray UT,Murray,Utah,-0.01,-0.07,0.05,0.02,-0.05,56848,40.65,-111.89,-0.06666666666666676,-0.3125000000000001,0.2093023255813955,0.21739130434782616,-0.33333333333333337,0.367816091954023,0.06385696040868455,0.6845466155810983,0.6743295019157088,0.17624521072796934
Port Arthur TX,Port Arthur,Texas,0.01,-0.08,0.02,0.03,-0.05,56728,29.9,-93.93,0.06666666666666665,-0.3750000000000001,0.06976744186046502,0.30434782608695654,-0.33333333333333337,0.5632183908045977,0.04342273307790549,0.46360153256704983,0.776500638569604,0.17624521072796934
Saginaw MI,Saginaw,Michigan,-0.01,-0,-0.01,0.04,-0.02,56685,43.42,-83.95,-0.06666666666666676,0.125,-0.06976744186046513,0.39130434782608714,-0.17948717948717952,0.367816091954023,0.5108556832694764,0.24521072796934865,0.8671775223499362,0.34227330779054915
Springfield OR,Springfield,Oregon,-0.05,0.01,0.06,-0.01,0,56575,44.05,-122.98,-0.33333333333333337,0.1875,0.2558139534883721,-0.04347826086956519,-0.07692307692307698,0.06768837803320563,0.5874840357598978,0.7535121328224776,0.3397190293742018,0.4661558109833972
Terre Haute IN,Terre Haute,Indiana,-0.03,0.07,0.07,0.05,-0.05,56544,39.47,-87.38,-0.19999999999999996,0.5625,0.30232558139534893,0.4782608695652173,-0.33333333333333337,0.17879948914431673,0.9003831417624522,0.8173690932311622,0.9169859514687101,0.17624521072796934
Rosemead CA,Rosemead,California,-0.03,0.01,-0.01,-0.07,-0.01,56542,34.07,-118.08,-0.19999999999999996,0.1875,-0.06976744186046513,-0.5652173913043479,-0.1282051282051283,0.17879948914431673,0.5874840357598978,0.24521072796934865,0.02554278416347382,0.40229885057471265
Fountain Valley CA,Fountain Valley,California,0.03,-0.03,0.08,-0.09,-0.03,56318,33.71,-117.95,0.19999999999999996,-0.0625,0.34883720930232553,-0.7391304347826086,-0.23076923076923084,0.7675606641123882,0.2656449553001277,0.8735632183908046,0.008939974457215836,0.2848020434227331
Galveston TX,Galveston,Texas,0.01,-0.07,-0.05,0.05,0.07,56205,29.3,-94.81,0.06666666666666665,-0.3125000000000001,-0.2558139534883722,0.4782608695652173,0.28205128205128194,0.5632183908045977,0.06385696040868455,0.1111111111111111,0.9169859514687101,0.8403575989782887
Blaine MN,Blaine,Minnesota,-0.01,-0.02,0.03,0.01,-0.04,56140,45.17,-93.21,-0.06666666666666676,0,0.11627906976744184,0.1304347826086958,-0.28205128205128216,0.367816091954023,0.3397190293742018,0.5389527458492975,0.5593869731800766,0.2260536398467433
Palo Alto CA,Palo Alto,California,-0,0.02,0.05,-0.05,0.18,56084,37.4,-122.14,0,0.24999999999999978,0.2093023255813955,-0.3913043478260869,0.846153846153846,0.48148148148148145,0.6564495530012772,0.6845466155810983,0.07151979565772669,0.9923371647509579
Rocky Mount NC,Rocky Mount,North Carolina,0.04,0.02,0.02,-0.01,-0.04,56008,35.96,-77.81,0.26666666666666683,0.24999999999999978,0.06976744186046502,-0.04347826086956519,-0.28205128205128216,0.8301404853128991,0.6564495530012772,0.46360153256704983,0.3397190293742018,0.2260536398467433
Dearborn Heights MI,Dearborn Heights,Michigan,0.03,0.06,0.01,0.02,-0.02,55964,42.33,-83.27,0.19999999999999996,0.5,0.023255813953488413,0.21739130434782616,-0.17948717948717952,0.7675606641123882,0.876117496807152,0.37420178799489145,0.6743295019157088,0.34227330779054915
Temple TX,Temple,Texas,-0.03,0.02,0.05,-0.04,-0.04,55916,31.1,-97.36,-0.19999999999999996,0.24999999999999978,0.2093023255813955,-0.30434782608695654,-0.28205128205128216,0.17879948914431673,0.6564495530012772,0.6845466155810983,0.1111111111111111,0.2260536398467433
Great Falls MT,Great Falls,Montana,-0.02,0.06,0.03,0.02,-0.04,55908,47.5,-111.29,-0.1333333333333333,0.5,0.11627906976744184,0.21739130434782616,-0.28205128205128216,0.2656449553001277,0.876117496807152,0.5389527458492975,0.6743295019157088,0.2260536398467433
Port Orange FL,Port Orange,Florida,-0.01,0.05,-0.02,0,-0.05,55891,29.11,-81.01,-0.06666666666666676,0.4374999999999998,-0.11627906976744184,0.04347826086956519,-0.33333333333333337,0.367816091954023,0.8326947637292464,0.20178799489144317,0.46998722860791825,0.17624521072796934
Margate FL,Margate,Florida,0,-0,0.01,-0.02,0.07,55844,26.25,-80.21,0,0.125,0.023255813953488413,-0.13043478260869568,0.28205128205128194,0.48148148148148145,0.5108556832694764,0.37420178799489145,0.2515964240102171,0.8403575989782887
Cheyenne WY,Cheyenne,Wyoming,-0.15,0.09,-0.03,0.04,-0.11,55833,41.15,-104.79,-1,0.6875,-0.16279069767441867,0.39130434782608714,-0.6410256410256411,0,0.9489144316730523,0.16219667943805874,0.8671775223499362,0.01277139208173691
Elyria OH,Elyria,Ohio,-0.05,0.05,-0.01,0.01,-0,55811,41.38,-82.11,-0.33333333333333337,0.4374999999999998,-0.06976744186046513,0.1304347826086958,-0.07692307692307698,0.06768837803320563,0.8326947637292464,0.24521072796934865,0.5593869731800766,0.4661558109833972
Bradenton FL,Bradenton,Florida,0.05,0.02,0.02,-0.05,-0.02,55606,27.49,-82.58,0.3333333333333335,0.24999999999999978,0.06976744186046502,-0.3913043478260869,-0.17948717948717952,0.8837803320561941,0.6564495530012772,0.46360153256704983,0.07151979565772669,0.34227330779054915
Petaluma CA,Petaluma,California,0.01,-0.01,-0.01,-0,0.05,55536,38.24,-122.63,0.06666666666666665,0.06249999999999978,-0.06976744186046513,0.04347826086956519,0.1794871794871793,0.5632183908045977,0.43167305236270753,0.24521072796934865,0.46998722860791825,0.7586206896551724
Kettering OH,Kettering,Ohio,-0.02,0.02,0.05,-0.01,-0.07,55473,39.7,-84.15,-0.1333333333333333,0.24999999999999978,0.2093023255813955,-0.04347826086956519,-0.435897435897436,0.2656449553001277,0.6564495530012772,0.6845466155810983,0.3397190293742018,0.08939974457215837
Greenville SC,Greenville,South Carolina,0.05,-0.02,0.05,0.02,-0,55421,34.84,-82.37,0.3333333333333335,0,0.2093023255813955,0.21739130434782616,-0.07692307692307698,0.8837803320561941,0.3397190293742018,0.6845466155810983,0.6743295019157088,0.4661558109833972
Cathedral City CA,Cathedral City,California,-0.03,0.03,0.01,-0.01,-0.07,55253,33.83,-116.46,-0.19999999999999996,0.3125,0.023255813953488413,-0.04347826086956519,-0.435897435897436,0.17879948914431673,0.7305236270753512,0.37420178799489145,0.3397190293742018,0.08939974457215837
Chicopee MA,Chicopee,Massachusetts,-0.05,0.08,-0,-0.01,-0.09,55222,42.18,-72.57,-0.33333333333333337,0.625,-0.023255813953488413,-0.04347826086956519,-0.5384615384615385,0.06768837803320563,0.929757343550447,0.3090676883780332,0.3397190293742018,0.034482758620689655
San Rafael CA,San Rafael,California,-0.03,0.06,0.05,-0.01,0.07,55133,37.98,-122.51,-0.19999999999999996,0.5,0.2093023255813955,-0.04347826086956519,0.28205128205128194,0.17879948914431673,0.876117496807152,0.6845466155810983,0.3397190293742018,0.8403575989782887
Midwest City OK,Midwest City,Oklahoma,-0.03,0.09,-0.07,-0.03,0.02,55090,35.46,-97.37,-0.19999999999999996,0.6875,-0.34883720930232565,-0.21739130434782605,0.02564102564102555,0.17879948914431673,0.9489144316730523,0.06768837803320563,0.17879948914431673,0.5951468710089399
Novi MI,Novi,Michigan,-0.02,-0.05,0.04,0.01,0.06,55079,42.48,-83.49,-0.1333333333333333,-0.1875,0.16279069767441867,0.1304347826086958,0.23076923076923062,0.2656449553001277,0.13026819923371646,0.6232439335887612,0.5593869731800766,0.7994891443167306
Malden MA,Malden,Massachusetts,-0.02,0.04,-0.06,-0.04,0.01,55066,42.43,-71.06,-0.1333333333333333,0.375,-0.3023255813953488,-0.30434782608695654,-0.02564102564102566,0.2656449553001277,0.7969348659003831,0.08556832694763729,0.1111111111111111,0.5325670498084292
Decatur AL,Decatur,Alabama,0,0.03,0.02,0.01,-0.03,54717,34.57,-86.99,0,0.3125,0.06976744186046502,0.1304347826086958,-0.23076923076923084,0.48148148148148145,0.7305236270753512,0.46360153256704983,0.5593869731800766,0.2848020434227331
Euless TX,Euless,Texas,-0.01,-0.02,0.08,-0.03,0.02,54705,32.85,-97.08,-0.06666666666666676,0,0.34883720930232553,-0.21739130434782605,0.02564102564102555,0.367816091954023,0.3397190293742018,0.8735632183908046,0.17879948914431673,0.5951468710089399
Santa Cruz CA,Santa Cruz,California,0.03,-0.04,0.07,0.02,0.16,54583,36.97,-122.04,0.19999999999999996,-0.1250000000000001,0.30232558139534893,0.21739130434782616,0.7435897435897434,0.7675606641123882,0.19284802043422733,0.8173690932311622,0.6743295019157088,0.9808429118773946
Owensboro KY,Owensboro,Kentucky,-0.05,0.07,0.06,0.03,-0.11,54513,37.76,-87.12,-0.33333333333333337,0.5625,0.2558139534883721,0.30434782608695654,-0.6410256410256411,0.06768837803320563,0.9003831417624522,0.7535121328224776,0.776500638569604,0.01277139208173691
Lancaster PA,Lancaster,Pennsylvania,-0.02,0.05,0,-0,-0.03,54390,40.04,-76.3,-0.1333333333333333,0.4374999999999998,-0.023255813953488413,0.04347826086956519,-0.23076923076923084,0.2656449553001277,0.8326947637292464,0.3090676883780332,0.46998722860791825,0.2848020434227331
Wheaton IL,Wheaton,Illinois,-0.01,-0.03,0.02,-0.05,0.06,54365,41.86,-88.11,-0.06666666666666676,-0.0625,0.06976744186046502,-0.3913043478260869,0.23076923076923062,0.367816091954023,0.2656449553001277,0.46360153256704983,0.07151979565772669,0.7994891443167306
Battle Creek MI,Battle Creek,Michigan,-0,0.03,0.04,-0.03,-0.05,54179,42.3,-85.23,0,0.3125,0.16279069767441867,-0.21739130434782605,-0.33333333333333337,0.48148148148148145,0.7305236270753512,0.6232439335887612,0.17879948914431673,0.17624521072796934
Yuba City CA,Yuba City,California,-0.01,-0.05,0.12,0,-0.01,54086,39.14,-121.62,-0.06666666666666676,-0.1875,0.5348837209302324,0.04347826086956519,-0.1282051282051283,0.367816091954023,0.13026819923371646,0.9782886334610472,0.46998722860791825,0.40229885057471265
Fort Myers FL,Fort Myers,Florida,0.01,-0.07,-0.01,0.04,0.05,53961,26.63,-81.85,0.06666666666666665,-0.3125000000000001,-0.06976744186046513,0.39130434782608714,0.1794871794871793,0.5632183908045977,0.06385696040868455,0.24521072796934865,0.8671775223499362,0.7586206896551724
La Mesa CA,La Mesa,California,-0.01,-0.04,0.06,0.01,-0.02,53942,32.77,-117.02,-0.06666666666666676,-0.1250000000000001,0.2558139534883721,0.1304347826086958,-0.17948717948717952,0.367816091954023,0.19284802043422733,0.7535121328224776,0.5593869731800766,0.34227330779054915
Pensacola FL,Pensacola,Florida,0,-0.02,0.03,0.07,0.12,53652,30.44,-87.19,0,0,0.11627906976744184,0.6521739130434785,0.5384615384615383,0.48148148148148145,0.3397190293742018,0.5389527458492975,0.9731800766283525,0.9425287356321839
